city_id,city_name,state,date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,precipitation_hours,wind_speed_10m_max,wind_speed_10m_mean,relative_humidity_2m_mean
goiania,Goiania,GO,2024-05-09,23.0,30.0,16.5,0.0,0.0,0.0,11.7,8.1,60
goiania,Goiania,GO,2024-05-10,22.5,29.5,15.6,0.0,0.0,0.0,15.2,8.6,59
goiania,Goiania,GO,2024-05-11,22.9,29.8,17.1,0.0,0.0,0.0,8.4,5.2,56
goiania,Goiania,GO,2024-05-12,23.2,30.5,16.5,0.0,0.0,0.0,9.6,6.0,52
goiania,Goiania,GO,2024-05-13,24.0,30.9,18.5,0.0,0.0,0.0,9.2,4.8,53
goiania,Goiania,GO,2024-05-14,23.7,30.8,17.0,0.0,0.0,0.0,12.7,8.3,55
goiania,Goiania,GO,2024-05-15,23.1,30.6,16.6,0.0,0.0,0.0,13.5,9.5,59
goiania,Goiania,GO,2024-05-16,23.7,31.3,16.4,0.0,0.0,0.0,17.3,10.2,43
goiania,Goiania,GO,2024-05-17,23.3,30.1,16.6,0.0,0.0,0.0,17.2,9.5,47
goiania,Goiania,GO,2024-05-18,22.2,29.2,15.1,0.0,0.0,0.0,13.3,7.9,53
goiania,Goiania,GO,2024-05-19,22.9,29.5,16.8,0.0,0.0,0.0,11.4,6.6,52
goiania,Goiania,GO,2024-05-20,23.1,30.1,15.8,0.0,0.0,0.0,14.5,8.8,55
goiania,Goiania,GO,2024-05-21,24.1,30.2,18.5,0.0,0.0,0.0,17.8,10.2,55
goiania,Goiania,GO,2024-05-22,23.2,29.9,17.7,0.0,0.0,0.0,18.8,10.2,48
goiania,Goiania,GO,2024-05-23,23.8,30.6,17.4,0.0,0.0,0.0,17.0,7.9,51
goiania,Goiania,GO,2024-05-24,24.3,30.8,18.6,0.0,0.0,0.0,12.5,7.1,53
goiania,Goiania,GO,2024-05-25,23.7,30.1,17.7,0.0,0.0,0.0,10.4,7.1,55
goiania,Goiania,GO,2024-05-26,23.2,30.0,17.5,0.0,0.0,0.0,12.2,9.1,60
goiania,Goiania,GO,2024-05-27,22.9,30.3,15.8,0.0,0.0,0.0,9.5,6.5,55
goiania,Goiania,GO,2024-05-28,21.9,28.0,16.9,0.0,0.0,0.0,14.9,10.9,63
goiania,Goiania,GO,2024-05-29,19.8,26.4,14.9,0.0,0.0,0.0,15.0,10.4,72
goiania,Goiania,GO,2024-05-30,21.3,29.0,14.4,0.0,0.0,0.0,14.2,8.9,61
goiania,Goiania,GO,2024-05-31,21.6,28.8,14.9,0.0,0.0,0.0,12.7,9.5,50
goiania,Goiania,GO,2024-06-01,21.9,28.5,16.8,0.0,0.0,0.0,22.5,13.4,50
goiania,Goiania,GO,2024-06-02,22.3,28.7,17.2,0.0,0.0,0.0,20.3,12.3,50
goiania,Goiania,GO,2024-06-03,22.5,28.5,17.2,0.0,0.0,0.0,12.8,8.7,54
goiania,Goiania,GO,2024-06-04,22.0,28.7,15.6,0.0,0.0,0.0,17.3,9.7,54
goiania,Goiania,GO,2024-06-05,22.1,28.9,15.8,0.0,0.0,0.0,19.2,9.6,52
goiania,Goiania,GO,2024-06-06,22.2,28.1,16.3,0.0,0.0,0.0,20.5,10.1,53
goiania,Goiania,GO,2024-06-07,22.6,29.1,17.2,0.0,0.0,0.0,17.3,10.9,54
goiania,Goiania,GO,2024-06-08,22.8,29.5,16.4,0.0,0.0,0.0,17.8,10.2,55
goiania,Goiania,GO,2024-06-09,22.8,29.7,16.8,0.0,0.0,0.0,12.1,8.7,52
goiania,Goiania,GO,2024-06-10,22.3,29.5,15.6,0.0,0.0,0.0,11.1,8.3,50
goiania,Goiania,GO,2024-06-11,23.1,30.4,16.5,0.0,0.0,0.0,16.2,9.5,53
goiania,Goiania,GO,2024-06-12,22.9,29.4,17.1,0.0,0.0,0.0,19.0,11.5,45
goiania,Goiania,GO,2024-06-13,22.4,29.7,15.6,0.0,0.0,0.0,17.8,11.6,47
goiania,Goiania,GO,2024-06-14,23.5,30.0,18.7,0.0,0.0,0.0,20.2,12.9,48
goiania,Goiania,GO,2024-06-15,22.6,29.1,16.4,0.0,0.0,0.0,16.6,9.7,53
goiania,Goiania,GO,2024-06-16,21.7,28.5,15.8,0.0,0.0,0.0,17.0,9.9,50
goiania,Goiania,GO,2024-06-17,21.2,28.6,13.8,0.0,0.0,0.0,11.0,7.9,44
goiania,Goiania,GO,2024-06-18,21.9,29.1,15.4,0.0,0.0,0.0,17.1,9.6,40
goiania,Goiania,GO,2024-06-19,21.7,29.4,14.7,0.0,0.0,0.0,13.8,9.7,44
goiania,Goiania,GO,2024-06-20,22.5,28.8,16.6,0.0,0.0,0.0,16.6,10.2,51
goiania,Goiania,GO,2024-06-21,23.7,29.4,19.1,0.0,0.0,0.0,20.0,11.1,42
goiania,Goiania,GO,2024-06-22,23.5,29.2,18.4,0.0,0.0,0.0,19.7,9.9,42
goiania,Goiania,GO,2024-06-23,23.2,29.5,17.2,0.0,0.0,0.0,14.5,8.2,41
goiania,Goiania,GO,2024-06-24,23.0,30.1,15.5,0.0,0.0,0.0,8.3,5.7,41
goiania,Goiania,GO,2024-06-25,22.3,29.8,14.7,0.0,0.0,0.0,9.4,6.8,43
goiania,Goiania,GO,2024-06-26,22.4,29.8,15.6,0.0,0.0,0.0,11.9,8.2,42
goiania,Goiania,GO,2024-06-27,22.3,29.0,16.0,0.0,0.0,0.0,10.2,5.8,41
goiania,Goiania,GO,2024-06-28,22.5,30.2,14.6,0.0,0.0,0.0,15.5,8.5,39
goiania,Goiania,GO,2024-06-29,22.0,30.0,14.7,0.0,0.0,0.0,11.5,5.3,41
goiania,Goiania,GO,2024-06-30,22.8,30.1,16.2,0.0,0.0,0.0,9.7,7.3,37
goiania,Goiania,GO,2024-07-01,22.9,30.8,15.1,0.0,0.0,0.0,11.0,7.2,35
goiania,Goiania,GO,2024-07-02,22.3,29.6,15.6,0.0,0.0,0.0,16.9,11.7,39
goiania,Goiania,GO,2024-07-03,22.3,29.0,15.6,0.0,0.0,0.0,19.5,10.5,45
goiania,Goiania,GO,2024-07-04,21.9,28.5,15.3,0.0,0.0,0.0,10.1,7.5,47
goiania,Goiania,GO,2024-07-05,22.1,29.1,15.2,0.0,0.0,0.0,13.7,8.9,43
goiania,Goiania,GO,2024-07-06,22.6,30.0,15.4,0.0,0.0,0.0,11.2,7.2,45
goiania,Goiania,GO,2024-07-07,23.5,31.0,16.0,0.0,0.0,0.0,16.3,9.2,42
goiania,Goiania,GO,2024-07-08,23.7,31.8,16.4,0.0,0.0,0.0,11.1,4.4,39
goiania,Goiania,GO,2024-07-09,23.5,31.9,16.1,0.0,0.0,0.0,12.4,7.3,40
goiania,Goiania,GO,2024-07-10,23.5,30.7,16.0,0.0,0.0,0.0,9.0,6.1,41
goiania,Goiania,GO,2024-07-11,24.2,32.1,16.7,0.0,0.0,0.0,15.5,9.1,39
goiania,Goiania,GO,2024-07-12,23.7,31.0,17.1,0.0,0.0,0.0,15.9,9.9,39
goiania,Goiania,GO,2024-07-13,22.2,28.9,16.3,0.0,0.0,0.0,20.9,12.4,41
goiania,Goiania,GO,2024-07-14,21.1,28.4,14.4,0.0,0.0,0.0,14.8,9.0,40
goiania,Goiania,GO,2024-07-15,21.2,27.9,14.2,0.0,0.0,0.0,14.6,8.8,42
goiania,Goiania,GO,2024-07-16,21.4,28.5,14.8,0.0,0.0,0.0,17.9,10.1,43
goiania,Goiania,GO,2024-07-17,21.6,28.6,15.4,0.0,0.0,0.0,13.0,7.3,43
goiania,Goiania,GO,2024-07-18,21.4,28.8,14.8,0.0,0.0,0.0,17.2,10.0,42
goiania,Goiania,GO,2024-07-19,21.2,28.9,13.9,0.0,0.0,0.0,16.5,9.2,44
goiania,Goiania,GO,2024-07-20,21.5,28.6,14.4,0.0,0.0,0.0,17.4,10.4,40
goiania,Goiania,GO,2024-07-21,21.3,28.4,15.0,0.0,0.0,0.0,20.5,11.3,41
goiania,Goiania,GO,2024-07-22,21.2,27.9,13.9,0.0,0.0,0.0,16.7,9.5,40
goiania,Goiania,GO,2024-07-23,21.6,28.5,14.8,0.0,0.0,0.0,19.7,11.0,38
goiania,Goiania,GO,2024-07-24,22.1,30.1,13.9,0.0,0.0,0.0,17.8,10.5,35
goiania,Goiania,GO,2024-07-25,21.7,29.3,14.6,0.0,0.0,0.0,10.1,7.8,36
goiania,Goiania,GO,2024-07-26,22.0,30.0,14.5,0.0,0.0,0.0,14.2,8.1,35
goiania,Goiania,GO,2024-07-27,22.7,30.2,14.9,0.0,0.0,0.0,13.0,8.9,41
goiania,Goiania,GO,2024-07-28,23.5,31.2,17.1,0.0,0.0,0.0,15.6,8.1,43
goiania,Goiania,GO,2024-07-29,24.1,32.1,16.0,0.0,0.0,0.0,17.2,8.1,37
goiania,Goiania,GO,2024-07-30,25.1,31.9,18.5,0.0,0.0,0.0,15.4,6.5,32
goiania,Goiania,GO,2024-07-31,24.5,31.5,17.6,0.0,0.0,0.0,22.3,13.5,33
goiania,Goiania,GO,2024-08-01,23.8,30.0,18.1,0.0,0.0,0.0,23.0,14.9,36
goiania,Goiania,GO,2024-08-02,23.6,29.6,18.4,0.0,0.0,0.0,20.4,13.0,41
goiania,Goiania,GO,2024-08-03,23.7,29.4,18.5,0.0,0.0,0.0,18.3,14.5,40
goiania,Goiania,GO,2024-08-04,23.7,30.6,17.6,0.0,0.0,0.0,19.6,11.9,38
goiania,Goiania,GO,2024-08-05,23.6,29.5,17.2,0.0,0.0,0.0,19.9,14.0,38
goiania,Goiania,GO,2024-08-06,23.3,29.3,16.5,0.0,0.0,0.0,21.3,12.2,39
goiania,Goiania,GO,2024-08-07,23.6,29.9,16.5,0.0,0.0,0.0,21.1,10.0,31
goiania,Goiania,GO,2024-08-08,24.0,31.0,17.3,0.0,0.0,0.0,13.0,8.5,32
goiania,Goiania,GO,2024-08-09,24.5,32.0,16.7,0.0,0.0,0.0,19.3,7.3,35
goiania,Goiania,GO,2024-08-10,18.9,24.2,15.3,0.0,0.0,0.0,17.8,13.0,56
goiania,Goiania,GO,2024-08-11,19.7,30.1,11.0,0.0,0.0,0.0,16.1,10.7,32
goiania,Goiania,GO,2024-08-12,19.5,28.1,11.3,0.0,0.0,0.0,12.7,9.2,21
goiania,Goiania,GO,2024-08-13,20.2,30.2,10.9,0.0,0.0,0.0,13.5,9.5,22
goiania,Goiania,GO,2024-08-14,24.1,33.5,15.8,0.0,0.0,0.0,14.4,7.5,24
goiania,Goiania,GO,2024-08-15,25.9,33.8,18.2,0.0,0.0,0.0,11.8,8.2,40
goiania,Goiania,GO,2024-08-16,26.2,33.5,19.0,0.0,0.0,0.0,15.1,9.6,36
goiania,Goiania,GO,2024-08-17,26.0,33.7,17.7,0.0,0.0,0.0,17.0,11.3,30
goiania,Goiania,GO,2024-08-18,25.5,33.5,17.2,0.0,0.0,0.0,18.2,10.1,25
goiania,Goiania,GO,2024-08-19,25.4,33.5,17.1,0.0,0.0,0.0,19.2,10.1,22
goiania,Goiania,GO,2024-08-20,25.5,33.3,17.1,0.0,0.0,0.0,11.5,8.8,25
goiania,Goiania,GO,2024-08-21,25.1,33.1,16.9,0.0,0.0,0.0,17.1,10.3,25
goiania,Goiania,GO,2024-08-22,26.2,33.8,18.8,0.0,0.0,0.0,15.6,8.6,23
goiania,Goiania,GO,2024-08-23,27.0,34.8,19.2,0.0,0.0,0.0,13.3,8.2,24
goiania,Goiania,GO,2024-08-24,26.9,34.8,18.5,0.0,0.0,0.0,13.7,8.3,27
goiania,Goiania,GO,2024-08-25,23.6,31.0,16.4,0.0,0.0,0.0,25.9,16.8,49
goiania,Goiania,GO,2024-08-26,20.5,29.0,13.4,0.0,0.0,0.0,17.7,12.8,52
goiania,Goiania,GO,2024-08-27,24.1,33.0,16.0,0.0,0.0,0.0,11.8,10.3,39
goiania,Goiania,GO,2024-08-28,25.3,32.7,17.9,0.0,0.0,0.0,19.1,12.2,32
goiania,Goiania,GO,2024-08-29,24.9,31.4,18.6,0.0,0.0,0.0,21.9,13.1,35
goiania,Goiania,GO,2024-08-30,24.4,31.4,17.9,0.0,0.0,0.0,18.2,11.4,34
goiania,Goiania,GO,2024-08-31,25.2,33.7,16.6,0.0,0.0,0.0,14.3,8.7,27
goiania,Goiania,GO,2024-09-01,25.4,34.2,16.5,0.0,0.0,0.0,11.9,8.2,22
goiania,Goiania,GO,2024-09-02,26.0,35.2,16.9,0.0,0.0,0.0,12.3,8.4,19
goiania,Goiania,GO,2024-09-03,26.8,35.3,19.2,0.0,0.0,0.0,12.2,8.2,16
goiania,Goiania,GO,2024-09-04,28.0,36.2,19.5,0.0,0.0,0.0,13.3,8.9,15
goiania,Goiania,GO,2024-09-05,28.5,36.2,19.4,0.0,0.0,0.0,14.8,5.9,17
goiania,Goiania,GO,2024-09-06,27.8,36.0,18.7,0.0,0.0,0.0,13.8,9.0,24
goiania,Goiania,GO,2024-09-07,27.6,34.8,21.0,0.0,0.0,0.0,22.0,13.7,23
goiania,Goiania,GO,2024-09-08,26.0,33.7,18.6,0.0,0.0,0.0,22.7,13.7,26
goiania,Goiania,GO,2024-09-09,25.5,33.5,17.3,0.0,0.0,0.0,16.3,10.9,25
goiania,Goiania,GO,2024-09-10,26.1,33.8,17.7,0.0,0.0,0.0,18.6,10.1,23
goiania,Goiania,GO,2024-09-11,26.9,33.6,20.4,0.0,0.0,0.0,18.8,10.7,26
goiania,Goiania,GO,2024-09-12,27.6,34.5,21.5,0.0,0.0,0.0,19.5,10.0,25
goiania,Goiania,GO,2024-09-13,28.0,35.2,20.1,0.0,0.0,0.0,15.9,9.3,26
goiania,Goiania,GO,2024-09-14,28.5,35.5,20.4,0.0,0.0,0.0,12.3,7.5,27
goiania,Goiania,GO,2024-09-15,28.4,35.5,20.6,0.0,0.0,0.0,15.9,9.1,24
goiania,Goiania,GO,2024-09-16,27.9,35.2,20.2,0.0,0.0,0.0,14.5,10.2,25
goiania,Goiania,GO,2024-09-17,28.4,35.8,22.1,0.0,0.0,0.0,15.3,10.3,37
goiania,Goiania,GO,2024-09-18,28.8,35.2,21.5,0.0,0.0,0.0,21.6,10.5,31
goiania,Goiania,GO,2024-09-19,29.1,35.5,23.6,0.0,0.0,0.0,15.0,10.9,31
goiania,Goiania,GO,2024-09-20,28.5,35.6,22.0,0.0,0.0,0.0,17.9,12.8,27
goiania,Goiania,GO,2024-09-21,28.9,36.7,20.6,0.0,0.0,0.0,14.8,8.5,22
goiania,Goiania,GO,2024-09-22,28.8,36.5,20.0,0.0,0.0,0.0,14.0,7.4,24
goiania,Goiania,GO,2024-09-23,29.7,37.0,21.8,0.0,0.0,0.0,13.2,8.3,23
goiania,Goiania,GO,2024-09-24,30.3,37.2,22.3,0.0,0.0,0.0,14.8,9.2,24
goiania,Goiania,GO,2024-09-25,29.9,36.5,22.1,0.0,0.0,0.0,17.4,9.5,24
goiania,Goiania,GO,2024-09-26,30.2,37.7,21.8,0.0,0.0,0.0,14.3,7.9,22
goiania,Goiania,GO,2024-09-27,29.0,35.5,21.8,0.1,0.1,1.0,18.2,9.1,33
goiania,Goiania,GO,2024-09-28,27.7,35.4,21.5,4.2,4.2,3.0,16.8,9.8,52
goiania,Goiania,GO,2024-09-29,26.8,34.5,20.1,5.7,5.7,5.0,18.2,12.2,52
goiania,Goiania,GO,2024-09-30,27.8,33.6,23.0,0.0,0.0,0.0,19.3,12.9,36
goiania,Goiania,GO,2024-10-01,28.1,35.0,20.6,0.0,0.0,0.0,17.5,10.5,26
goiania,Goiania,GO,2024-10-02,28.8,36.2,19.6,0.0,0.0,0.0,19.7,8.7,27
goiania,Goiania,GO,2024-10-03,29.5,37.2,20.2,0.0,0.0,0.0,11.6,6.6,26
goiania,Goiania,GO,2024-10-04,31.0,38.8,23.8,0.0,0.0,0.0,17.2,8.2,26
goiania,Goiania,GO,2024-10-05,31.2,38.9,23.5,0.0,0.0,0.0,13.9,9.4,29
goiania,Goiania,GO,2024-10-06,31.0,38.7,23.8,0.0,0.0,0.0,15.3,9.4,24
goiania,Goiania,GO,2024-10-07,30.2,37.7,23.5,0.0,0.0,0.0,15.9,9.6,31
goiania,Goiania,GO,2024-10-08,29.1,34.3,24.6,2.8,2.8,7.0,15.8,10.0,46
goiania,Goiania,GO,2024-10-09,27.6,32.8,22.3,0.0,0.0,0.0,14.8,7.7,59
goiania,Goiania,GO,2024-10-10,24.5,27.7,21.5,11.1,11.1,10.0,12.4,6.3,74
goiania,Goiania,GO,2024-10-11,26.2,34.3,20.6,2.9,2.9,3.0,20.3,7.4,62
goiania,Goiania,GO,2024-10-12,25.2,31.3,20.1,10.0,10.0,5.0,9.1,5.3,72
goiania,Goiania,GO,2024-10-13,25.1,30.6,21.5,2.5,2.5,2.0,14.4,9.1,71
goiania,Goiania,GO,2024-10-14,26.2,33.5,21.9,5.0,5.0,3.0,18.7,9.3,64
goiania,Goiania,GO,2024-10-15,22.9,26.7,20.5,2.8,2.8,7.0,15.8,9.1,83
goiania,Goiania,GO,2024-10-16,23.3,29.0,19.2,1.9,1.9,1.0,10.8,6.1,78
goiania,Goiania,GO,2024-10-17,23.6,29.8,20.1,2.8,2.8,4.0,16.5,7.0,76
goiania,Goiania,GO,2024-10-18,23.8,29.2,19.3,0.8,0.8,2.0,11.3,7.0,73
goiania,Goiania,GO,2024-10-19,21.7,24.5,19.6,8.8,8.8,13.0,18.7,10.5,86
goiania,Goiania,GO,2024-10-20,22.1,26.2,19.9,5.8,5.8,13.0,18.0,10.0,86
goiania,Goiania,GO,2024-10-21,22.7,27.8,21.1,13.2,13.2,17.0,16.5,5.2,88
goiania,Goiania,GO,2024-10-22,23.9,29.1,20.0,2.8,2.8,8.0,12.6,5.3,80
goiania,Goiania,GO,2024-10-23,24.6,30.1,20.4,1.4,1.4,6.0,11.7,6.3,74
goiania,Goiania,GO,2024-10-24,24.4,29.7,20.2,7.5,7.5,7.0,15.7,5.3,79
goiania,Goiania,GO,2024-10-25,24.0,27.2,21.2,13.2,13.2,10.0,18.2,7.0,84
goiania,Goiania,GO,2024-10-26,24.1,30.0,19.7,1.5,1.5,3.0,16.2,6.5,79
goiania,Goiania,GO,2024-10-27,23.8,30.1,20.0,5.8,5.8,10.0,12.2,6.2,82
goiania,Goiania,GO,2024-10-28,24.6,30.1,21.1,10.4,10.4,11.0,23.0,7.6,79
goiania,Goiania,GO,2024-10-29,23.3,28.4,20.6,0.5,0.5,3.0,16.7,5.8,78
goiania,Goiania,GO,2024-10-30,23.1,28.8,19.8,15.6,15.6,19.0,11.5,6.8,84
goiania,Goiania,GO,2024-10-31,22.7,28.4,17.9,1.2,1.2,6.0,11.5,7.1,78
goiania,Goiania,GO,2024-11-01,23.1,28.6,19.5,5.8,5.8,10.0,19.9,8.9,75
goiania,Goiania,GO,2024-11-02,23.5,29.0,19.7,1.5,1.5,9.0,10.7,5.3,80
goiania,Goiania,GO,2024-11-03,23.8,27.8,20.8,0.6,0.6,3.0,12.8,8.3,79
goiania,Goiania,GO,2024-11-04,24.0,29.5,20.5,13.2,13.2,8.0,15.0,7.4,80
goiania,Goiania,GO,2024-11-05,21.7,23.1,20.1,19.0,19.0,18.0,17.2,8.2,89
goiania,Goiania,GO,2024-11-06,23.1,29.3,19.8,8.0,8.0,15.0,16.4,7.0,82
goiania,Goiania,GO,2024-11-07,22.5,26.2,20.5,13.8,13.8,10.0,15.0,5.2,87
goiania,Goiania,GO,2024-11-08,21.8,24.6,19.8,6.0,6.0,11.0,19.6,12.1,88
goiania,Goiania,GO,2024-11-09,22.4,26.5,20.2,13.8,13.8,14.0,17.4,9.7,87
goiania,Goiania,GO,2024-11-10,23.4,29.0,18.5,0.4,0.4,3.0,11.8,4.6,76
goiania,Goiania,GO,2024-11-11,23.7,29.1,20.0,3.5,3.5,11.0,13.5,6.2,81
goiania,Goiania,GO,2024-11-12,23.2,27.2,19.2,1.2,1.2,6.0,10.6,5.5,83
goiania,Goiania,GO,2024-11-13,23.0,26.9,20.8,11.1,11.1,14.0,8.9,3.8,85
goiania,Goiania,GO,2024-11-14,23.2,27.8,20.6,4.2,4.2,16.0,11.0,6.3,83
goiania,Goiania,GO,2024-11-15,22.7,25.6,20.5,0.9,0.9,5.0,14.2,7.8,82
goiania,Goiania,GO,2024-11-16,22.6,26.4,20.2,5.1,5.1,11.0,12.8,6.0,82
goiania,Goiania,GO,2024-11-17,22.2,24.9,19.5,6.2,6.2,14.0,7.8,5.0,86
goiania,Goiania,GO,2024-11-18,23.5,28.8,19.4,7.3,7.3,5.0,8.3,3.2,81
goiania,Goiania,GO,2024-11-19,24.0,29.0,19.6,3.0,3.0,9.0,7.0,4.1,81
goiania,Goiania,GO,2024-11-20,24.0,29.0,20.0,6.8,6.8,12.0,12.9,6.3,81
goiania,Goiania,GO,2024-11-21,24.3,28.8,19.9,3.0,3.0,5.0,6.9,3.7,81
goiania,Goiania,GO,2024-11-22,24.0,27.4,20.6,16.1,16.1,15.0,9.9,4.4,83
goiania,Goiania,GO,2024-11-23,23.4,27.5,19.9,10.4,10.4,13.0,8.4,4.1,83
goiania,Goiania,GO,2024-11-24,23.1,27.9,20.0,6.4,6.4,11.0,8.9,5.4,84
goiania,Goiania,GO,2024-11-25,24.2,29.1,20.0,0.0,0.0,0.0,15.0,9.1,71
goiania,Goiania,GO,2024-11-26,24.5,29.4,20.3,1.4,1.4,6.0,14.3,7.5,70
goiania,Goiania,GO,2024-11-27,23.5,29.4,20.2,21.4,21.4,11.0,10.7,5.8,81
goiania,Goiania,GO,2024-11-28,24.9,30.6,20.4,3.9,3.9,6.0,10.3,5.9,75
goiania,Goiania,GO,2024-11-29,24.2,29.0,21.2,10.6,10.6,7.0,12.5,3.9,83
goiania,Goiania,GO,2024-11-30,24.5,28.1,20.9,0.0,0.0,0.0,9.9,5.6,79
goiania,Goiania,GO,2024-12-01,24.7,29.6,22.2,6.0,6.0,6.0,9.2,4.0,81
goiania,Goiania,GO,2024-12-02,24.6,28.6,21.4,0.3,0.3,3.0,10.6,7.7,76
goiania,Goiania,GO,2024-12-03,24.5,29.5,21.4,3.8,3.8,9.0,9.8,5.3,79
goiania,Goiania,GO,2024-12-04,23.8,27.5,21.2,1.6,1.6,6.0,7.4,4.7,83
goiania,Goiania,GO,2024-12-05,24.0,27.6,20.9,0.7,0.7,5.0,6.7,4.1,78
goiania,Goiania,GO,2024-12-06,25.7,31.2,20.3,0.0,0.0,0.0,10.6,6.1,64
goiania,Goiania,GO,2024-12-07,26.5,32.3,20.3,0.0,0.0,0.0,10.8,4.9,54
goiania,Goiania,GO,2024-12-08,26.4,31.6,21.3,0.7,0.7,5.0,8.5,4.1,64
goiania,Goiania,GO,2024-12-09,25.9,30.3,20.7,1.4,1.4,5.0,11.4,4.1,67
goiania,Goiania,GO,2024-12-10,25.6,29.8,22.0,6.0,6.0,3.0,7.9,3.9,73
goiania,Goiania,GO,2024-12-11,25.7,30.5,21.9,1.1,1.1,5.0,9.2,5.6,71
goiania,Goiania,GO,2024-12-12,24.2,29.5,20.6,9.6,9.6,6.0,9.3,4.5,79
goiania,Goiania,GO,2024-12-13,26.2,31.8,21.0,0.6,0.6,5.0,7.8,4.1,65
goiania,Goiania,GO,2024-12-14,24.6,29.4,21.0,9.9,9.9,9.0,17.5,7.4,72
goiania,Goiania,GO,2024-12-15,23.7,28.5,20.8,1.6,1.6,5.0,12.2,7.6,80
goiania,Goiania,GO,2024-12-16,23.9,27.8,19.9,0.0,0.0,0.0,10.6,5.7,70
goiania,Goiania,GO,2024-12-17,24.8,30.1,21.2,13.3,13.3,7.0,9.7,4.0,73
goiania,Goiania,GO,2024-12-18,25.2,30.6,19.5,0.1,0.1,1.0,8.4,3.2,71
goiania,Goiania,GO,2024-12-19,25.9,31.0,22.0,1.3,1.3,6.0,9.8,4.7,67
goiania,Goiania,GO,2024-12-20,26.3,31.9,21.1,1.3,1.3,6.0,13.8,5.5,64
goiania,Goiania,GO,2024-12-21,25.6,29.5,22.2,1.8,1.8,6.0,12.5,8.0,71
goiania,Goiania,GO,2024-12-22,24.5,28.4,21.4,0.0,0.0,0.0,11.6,6.2,73
goiania,Goiania,GO,2024-12-23,25.0,29.8,22.3,9.1,9.1,8.0,8.9,3.6,75
goiania,Goiania,GO,2024-12-24,23.7,28.3,21.4,3.3,3.3,13.0,10.8,5.1,84
goiania,Goiania,GO,2024-12-25,23.1,27.1,21.0,7.6,7.6,12.0,10.1,6.4,84
goiania,Goiania,GO,2024-12-26,23.0,26.9,20.3,10.6,10.6,14.0,15.6,10.4,85
goiania,Goiania,GO,2024-12-27,23.0,25.5,21.1,8.7,8.7,17.0,11.1,6.7,85
goiania,Goiania,GO,2024-12-28,23.2,26.6,21.0,3.9,3.9,5.0,10.4,4.2,84
goiania,Goiania,GO,2024-12-29,23.3,27.2,20.9,4.1,4.1,7.0,11.7,4.3,82
goiania,Goiania,GO,2024-12-30,23.4,28.5,19.1,3.5,3.5,3.0,11.8,5.8,79
goiania,Goiania,GO,2024-12-31,23.1,28.6,19.5,10.2,10.2,9.0,10.9,5.5,82
goiania,Goiania,GO,2025-01-01,23.4,28.3,19.8,3.2,3.2,8.0,9.9,4.6,82
goiania,Goiania,GO,2025-01-02,24.0,28.2,20.6,3.7,3.7,7.0,14.3,7.5,77
goiania,Goiania,GO,2025-01-03,24.2,29.1,19.8,0.3,0.3,3.0,11.7,7.5,74
goiania,Goiania,GO,2025-01-04,25.1,29.4,21.3,1.3,1.3,6.0,12.6,6.9,74
goiania,Goiania,GO,2025-01-05,24.7,30.1,21.1,1.3,1.3,7.0,11.5,5.3,74
goiania,Goiania,GO,2025-01-06,24.0,26.8,21.9,3.3,3.3,8.0,10.9,6.4,80
goiania,Goiania,GO,2025-01-07,24.5,28.4,20.4,1.5,1.5,8.0,12.6,7.4,77
goiania,Goiania,GO,2025-01-08,23.4,27.8,21.5,18.0,18.0,11.0,11.1,6.7,84
goiania,Goiania,GO,2025-01-09,22.6,26.1,20.2,2.6,2.6,11.0,15.9,10.0,86
goiania,Goiania,GO,2025-01-10,23.2,27.7,20.0,3.6,3.6,8.0,12.2,7.4,83
goiania,Goiania,GO,2025-01-11,24.2,29.2,20.0,1.5,1.5,5.0,10.0,7.4,81
goiania,Goiania,GO,2025-01-12,24.4,29.0,20.9,9.8,9.8,12.0,8.7,5.9,79
goiania,Goiania,GO,2025-01-13,22.9,26.1,20.9,7.4,7.4,20.0,8.9,4.5,87
goiania,Goiania,GO,2025-01-14,22.6,27.1,20.1,8.5,8.5,16.0,8.8,5.3,86
goiania,Goiania,GO,2025-01-15,23.0,27.1,20.4,12.0,12.0,21.0,9.6,6.5,84
goiania,Goiania,GO,2025-01-16,22.7,26.3,20.9,24.3,24.3,16.0,18.5,11.8,87
goiania,Goiania,GO,2025-01-17,22.7,26.4,20.3,18.0,18.0,13.0,18.2,12.8,84
goiania,Goiania,GO,2025-01-18,23.8,28.4,19.5,1.5,1.5,5.0,7.8,5.5,80
goiania,Goiania,GO,2025-01-19,23.5,26.8,20.3,4.5,4.5,6.0,11.4,6.2,81
goiania,Goiania,GO,2025-01-20,24.2,28.5,19.5,0.2,0.2,2.0,7.3,5.2,74
goiania,Goiania,GO,2025-01-21,24.5,29.2,19.9,0.4,0.4,4.0,7.8,5.7,72
goiania,Goiania,GO,2025-01-22,26.0,32.5,20.9,0.7,0.7,3.0,10.4,4.6,69
goiania,Goiania,GO,2025-01-23,25.8,31.9,21.1,4.6,4.6,2.0,11.9,4.6,69
goiania,Goiania,GO,2025-01-24,26.8,33.5,20.8,1.0,1.0,2.0,11.2,6.8,62
goiania,Goiania,GO,2025-01-25,28.8,34.2,23.2,0.0,0.0,0.0,9.6,6.1,44
